date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:20:36	1030138/1030138	---M--	200	added ('OK')	video/mp4	etag:%22fb7fa-66c45fe8-c6b16ae241510aab;;;%22	https://video.cosmos.studio/Procamp_Instagram.mp4	./cosmos.studio-copy/video.cosmos.studio/Procamp_Instagram.mp4	(from https://www.cosmos.studio/projects/procamp)
09:20:40	4252594/4252594	---M--	200	added ('OK')	video/mp4	etag:%2240e3b2-66da7c85-332731d49f020cfa;;;%22	https://video.cosmos.studio/Video4_Simply_Contact.mp4	./cosmos.studio-copy/video.cosmos.studio/Video4_Simply_Contact.mp4	(from https://www.cosmos.studio/projects/simply-contact)
09:20:41	4930478/4930478	---M--	200	added ('OK')	video/mp4	etag:%224b3bae-66c45118-6df0a49066c60353;;;%22	https://video.cosmos.studio/Procamp_Main.mp4	./cosmos.studio-copy/video.cosmos.studio/Procamp_Main.mp4	(from https://www.cosmos.studio/projects/procamp)
09:20:41	5564232/5564232	---M--	200	added ('OK')	video/mp4	etag:%2254e748-66c461ca-608075174a09a395;;;%22	https://video.cosmos.studio/Procamp_Main%20Page%20Scroll.mp4	./cosmos.studio-copy/video.cosmos.studio/Procamp_Main%20Page%20Scroll.mp4	(from https://www.cosmos.studio/projects/procamp)
09:20:54	2009021/2009021	---M--	200	added ('OK')	video/mp4	etag:%221ea7bd-66c572cf-297db066d9b1b437;;;%22	https://video.cosmos.studio/%d0%9f%d0%be%d1%81%d0%bb%d0%b5%d0%b4%d0%be%d0%b2%d0%b0%d1%82%d0%b5%d0%bb%d1%8c%d0%bd%d0%be%d1%81%d1%82%d1%8c%2005.mp4	./cosmos.studio-copy/video.cosmos.studio/%d0%9f%d0%be%d1%81%d0%bb%d0%b5%d0%b4%d0%be%d0%b2%d0%b0%d1%82%d0%b5%d0%bb%d1%8c%d0%bd%d0%be%d1%81%d1%82%d1%8c%2005.mp4	(from https://www.cosmos.studio/projects/procamp)
09:20:54	1352150/1352150	---M--	200	added ('OK')	video/mp4	etag:%2214a1d6-66c4776c-f54d824f05830d6;;;%22	https://video.cosmos.studio/Procamp_Visual%20Text.mp4	./cosmos.studio-copy/video.cosmos.studio/Procamp_Visual%20Text.mp4	(from https://www.cosmos.studio/projects/procamp)
09:20:55	7988059/7988059	---M--	200	added ('OK')	video/mp4	etag:%2279e35b-66f27d37-bbd1cc566986e2e6;;;%22	https://video.cosmos.studio/%d0%9f%d0%be%d1%81%d0%bb%d0%b5%d0%b4%d0%be%d0%b2%d0%b0%d1%82%d0%b5%d0%bb%d1%8c%d0%bd%d0%be%d1%81%d1%82%d1%8c%2001_10.mp4	./cosmos.studio-copy/video.cosmos.studio/%d0%9f%d0%be%d1%81%d0%bb%d0%b5%d0%b4%d0%be%d0%b2%d0%b0%d1%82%d0%b5%d0%bb%d1%8c%d0%bd%d0%be%d1%81%d1%82%d1%8c%2001_10.mp4	(from https://www.cosmos.studio/projects/procamp)
09:21:24	3253780/3253780	---M--	200	added ('OK')	video/mp4	etag:%2231a614-66c6d8b4-a0cc8d9f6a6a5987;;;%22	https://video.cosmos.studio/Skylight%20Design%20Concepts.mp4	./cosmos.studio-copy/video.cosmos.studio/Skylight%20Design%20Concepts.mp4	(from https://www.cosmos.studio/projects/skylight)
09:21:35	6663893/6663893	---M--	200	added ('OK')	video/mp4	etag:%2265aed5-66d675e9-17ba919b17f28d31;;;%22	https://video.cosmos.studio/edway_video.mp4	./cosmos.studio-copy/video.cosmos.studio/edway_video.mp4	(from https://www.cosmos.studio/projects/edway)
09:21:35	16733938/16733938	---M--	200	added ('OK')	video/mp4	etag:%22ff56f2-66f27675-b826f9f8f66f1ff4;;;%22	https://video.cosmos.studio/%d0%9f%d0%be%d1%81%d0%bb%d0%b5%d0%b4%d0%be%d0%b2%d0%b0%d1%82%d0%b5%d0%bb%d1%8c%d0%bd%d0%be%d1%81%d1%82%d1%8c%2006.mp4	./cosmos.studio-copy/video.cosmos.studio/%d0%9f%d0%be%d1%81%d0%bb%d0%b5%d0%b4%d0%be%d0%b2%d0%b0%d1%82%d0%b5%d0%bb%d1%8c%d0%bd%d0%be%d1%81%d1%82%d1%8c%2006.mp4	(from https://www.cosmos.studio/projects/procamp)
09:21:36	8842485/8842485	---M--	200	added ('OK')	video/mp4	etag:%2286ecf5-66f28b37-ebeae506640058e6;;;%22	https://video.cosmos.studio/Skylight%20Scroll.mp4	./cosmos.studio-copy/video.cosmos.studio/Skylight%20Scroll.mp4	(from https://www.cosmos.studio/projects/skylight)
09:21:44	1324444/1324444	---M--	200	added ('OK')	video/mp4	etag:%2214359c-66c70c24-68ca1a37cb09814c;;;%22	https://video.cosmos.studio/How%20it%20works.mp4	./cosmos.studio-copy/video.cosmos.studio/How%20it%20works.mp4	(from https://www.cosmos.studio/projects/skylight)
09:21:44	6360895/6360895	---M--	200	added ('OK')	video/mp4	etag:%22610f3f-66f2908e-c29a277c26bd3d2b;;;%22	https://video.cosmos.studio/Skylight%20Main%20Screen.mp4	./cosmos.studio-copy/video.cosmos.studio/Skylight%20Main%20Screen.mp4	(from https://www.cosmos.studio/projects/skylight)
09:21:50	3014310/3014310	---M--	200	added ('OK')	video/mp4	etag:%222dfea6-66c849c4-aefd67d7888bc48a;;;%22	https://video.cosmos.studio/04.mp4	./cosmos.studio-copy/video.cosmos.studio/04.mp4	(from https://www.cosmos.studio/projects/umami-view)
09:21:52	5517406/5517406	---M--	200	added ('OK')	video/mp4	etag:%2254305e-66f28e73-c70a011d2e010e94;;;%22	https://video.cosmos.studio/%d0%9f%d0%be%d1%81%d0%bb%d0%b5%d0%b4%d0%be%d0%b2%d0%b0%d1%82%d0%b5%d0%bb%d1%8c%d0%bd%d0%be%d1%81%d1%82%d1%8c%2001_21.mp4	./cosmos.studio-copy/video.cosmos.studio/%d0%9f%d0%be%d1%81%d0%bb%d0%b5%d0%b4%d0%be%d0%b2%d0%b0%d1%82%d0%b5%d0%bb%d1%8c%d0%bd%d0%be%d1%81%d1%82%d1%8c%2001_21.mp4	(from https://www.cosmos.studio/projects/skylight)
09:21:52	3619034/3619034	---M--	200	added ('OK')	video/mp4	etag:%223738da-66c85139-7a77108dea4cd806;;;%22	https://video.cosmos.studio/06.mp4	./cosmos.studio-copy/video.cosmos.studio/06.mp4	(from https://www.cosmos.studio/projects/umami-view)
09:22:03	2499749/2499749	---M--	200	added ('OK')	video/mp4	etag:%222624a5-66c85304-850608ad1da08241;;;%22	https://video.cosmos.studio/07.mp4	./cosmos.studio-copy/video.cosmos.studio/07.mp4	(from https://www.cosmos.studio/projects/umami-view)
09:22:04	1208752/1208752	---M--	200	added ('OK')	video/mp4	etag:%221271b0-66bdcd93-1857b1623ec15ed9;;;%22	https://video.cosmos.studio/Sirius_1.mp4	./cosmos.studio-copy/video.cosmos.studio/Sirius_1.mp4	(from https://www.cosmos.studio/projects/sirius)
09:22:04	6721563/6721563	---M--	200	added ('OK')	video/mp4	etag:%2266901b-66f2784e-c38651db4eacf4b7;;;%22	https://video.cosmos.studio/05.mp4	./cosmos.studio-copy/video.cosmos.studio/05.mp4	(from https://www.cosmos.studio/projects/umami-view)
09:22:06	7175949/7175949	---M--	200	added ('OK')	video/mp4	etag:%226d7f0d-66f28f0a-15dea6395f62da5a;;;%22	https://video.cosmos.studio/UmamiView%20_%20Themes.mp4	./cosmos.studio-copy/video.cosmos.studio/UmamiView%20_%20Themes.mp4	(from https://www.cosmos.studio/projects/umami-view)
09:22:30	4456844/4456844	---M--	200	added ('OK')	video/mp4	etag:%2244018c-66bef630-11d7ae00e73fa73d;;;%22	https://video.cosmos.studio/Sirius_5.mp4	./cosmos.studio-copy/video.cosmos.studio/Sirius_5.mp4	(from https://www.cosmos.studio/projects/sirius)
09:22:30	4080995/4080995	---M--	200	added ('OK')	video/mp4	etag:%223e4563-66bdcacc-73049c8020253f7;;;%22	https://video.cosmos.studio/Sirius_2.mp4	./cosmos.studio-copy/video.cosmos.studio/Sirius_2.mp4	(from https://www.cosmos.studio/projects/sirius)
09:22:30	2881174/2881174	---M--	200	added ('OK')	video/mp4	etag:%222bf696-66bf0e3b-aa3022fcdef48a29;;;%22	https://video.cosmos.studio/Sirius_7.mp4	./cosmos.studio-copy/video.cosmos.studio/Sirius_7.mp4	(from https://www.cosmos.studio/projects/sirius)
09:22:40	10140849/10140849	---M--	200	added ('OK')	video/mp4	etag:%229abcb1-66f27f0e-b00c858712f85037;;;%22	https://video.cosmos.studio/Sirius_3.mp4	./cosmos.studio-copy/video.cosmos.studio/Sirius_3.mp4	(from https://www.cosmos.studio/projects/sirius)
09:22:40	1142098/1142098	---M--	200	added ('OK')	video/mp4	etag:%22116d52-66bf1097-5b76933594ac7423;;;%22	https://video.cosmos.studio/Features%20(1440p%20with%2030fps)%20(1).mp4	./cosmos.studio-copy/video.cosmos.studio/Features%20(1440p%20with%2030fps)%20(1).mp4	(from https://www.cosmos.studio/projects/sirius)
09:23:03	6139825/6139825	---M--	200	added ('OK')	video/mp4	etag:%225dafb1-66f2877e-b9bbc0efb286df0a;;;%22	https://video.cosmos.studio/Sirius_8.mp4	./cosmos.studio-copy/video.cosmos.studio/Sirius_8.mp4	(from https://www.cosmos.studio/projects/sirius)
09:23:28	6559658/6559658	---M--	200	added ('OK')	video/mp4	etag:%226417aa-66f2910e-8f0e447af10ac07c;;;%22	https://video.cosmos.studio/%d0%9f%d0%be%d1%81%d0%bb%d0%b5%d0%b4%d0%be%d0%b2%d0%b0%d1%82%d0%b5%d0%bb%d1%8c%d0%bd%d0%be%d1%81%d1%82%d1%8c%2001_5.mp4	./cosmos.studio-copy/video.cosmos.studio/%d0%9f%d0%be%d1%81%d0%bb%d0%b5%d0%b4%d0%be%d0%b2%d0%b0%d1%82%d0%b5%d0%bb%d1%8c%d0%bd%d0%be%d1%81%d1%82%d1%8c%2001_5.mp4	(from https://www.cosmos.studio/projects/sirius)
09:23:46	6561072/6561072	---M--	200	added ('OK')	video/mp4	etag:%22641d30-66bf34db-2498aea886417ef6;;;%22	https://video.cosmos.studio/%d0%9f%d0%be%d1%81%d0%bb%d0%b5%d0%b4%d0%be%d0%b2%d0%b0%d1%82%d0%b5%d0%bb%d1%8c%d0%bd%d0%be%d1%81%d1%82%d1%8c%2001_4.mp4	./cosmos.studio-copy/video.cosmos.studio/%d0%9f%d0%be%d1%81%d0%bb%d0%b5%d0%b4%d0%be%d0%b2%d0%b0%d1%82%d0%b5%d0%bb%d1%8c%d0%bd%d0%be%d1%81%d1%82%d1%8c%2001_4.mp4	(from https://www.cosmos.studio/projects/sirius)
09:23:56	17581030/17581030	---M--	200	added ('OK')	video/mp4	etag:%2210c43e6-66f279d0-111d899c04a3d573;;;%22	https://video.cosmos.studio/%d0%9f%d0%be%d1%81%d0%bb%d0%b5%d0%b4%d0%be%d0%b2%d0%b0%d1%82%d0%b5%d0%bb%d1%8c%d0%bd%d0%be%d1%81%d1%82%d1%8c%2001_3.mp4	./cosmos.studio-copy/video.cosmos.studio/%d0%9f%d0%be%d1%81%d0%bb%d0%b5%d0%b4%d0%be%d0%b2%d0%b0%d1%82%d0%b5%d0%bb%d1%8c%d0%bd%d0%be%d1%81%d1%82%d1%8c%2001_3.mp4	(from https://www.cosmos.studio/projects/sirius)
09:24:49	9493941/9493941	---M--	200	added ('OK')	video/mp4	etag:%2290ddb5-66f28bf1-af31e8aae63c0b1c;;;%22	https://video.cosmos.studio/30ua_Sport.mp4	./cosmos.studio-copy/video.cosmos.studio/30ua_Sport.mp4	(from https://www.cosmos.studio/projects/30ua)
09:24:50	6914201/6914201	---M--	200	added ('OK')	video/mp4	etag:%22698099-66f29018-45155d75c7689feb;;;%22	https://video.cosmos.studio/30ua_Business%20&%20IT.mp4	./cosmos.studio-copy/video.cosmos.studio/30ua_Business%20&%20IT.mp4	(from https://www.cosmos.studio/projects/30ua)
09:24:50	45738708/45738708	---M--	200	added ('OK')	video/mp4	etag:%222b9ead4-66f13716-5cea67f009d56002;;;%22	https://video.cosmos.studio/%d0%9f%d0%be%d1%81%d0%bb%d0%b5%d0%b4%d0%be%d0%b2%d0%b0%d1%82%d0%b5%d0%bb%d1%8c%d0%bd%d0%be%d1%81%d1%82%d1%8c%2001_1_2.mp4	./cosmos.studio-copy/video.cosmos.studio/%d0%9f%d0%be%d1%81%d0%bb%d0%b5%d0%b4%d0%be%d0%b2%d0%b0%d1%82%d0%b5%d0%bb%d1%8c%d0%bd%d0%be%d1%81%d1%82%d1%8c%2001_1_2.mp4	(from https://www.cosmos.studio/projects/sirius)
09:24:52	24039692/24039692	---M--	200	added ('OK')	video/mp4	etag:%2216ed10c-66f2759d-65c4796ab65d228d;;;%22	https://video.cosmos.studio/30ua%20_Home.mp4	./cosmos.studio-copy/video.cosmos.studio/30ua%20_Home.mp4	(from https://www.cosmos.studio/projects/30ua)
09:25:24	4652627/4652627	---M--	200	added ('OK')	video/mp4	etag:%2246fe53-66f294cf-51d457ff4b788fec;;;%22	https://video.cosmos.studio/30ua_Art%20&%20Cinema.mp4	./cosmos.studio-copy/video.cosmos.studio/30ua_Art%20&%20Cinema.mp4	(from https://www.cosmos.studio/projects/30ua)
09:25:25	6935954/6935954	---M--	200	added ('OK')	video/mp4	etag:%2269d592-66f2953d-2941aa1d88d1eab4;;;%22	https://video.cosmos.studio/30ua_Science%20&%20Technology.mp4	./cosmos.studio-copy/video.cosmos.studio/30ua_Science%20&%20Technology.mp4	(from https://www.cosmos.studio/projects/30ua)
09:25:54	3695610/3695610	---M--	200	added ('OK')	video/mp4	etag:%223863fa-66d1843f-ad336e72f317f6e3;;;%22	https://video.cosmos.studio/30ua_Interactivity.mp4	./cosmos.studio-copy/video.cosmos.studio/30ua_Interactivity.mp4	(from https://www.cosmos.studio/projects/30ua)
09:26:07	6596777/6596777	---M--	200	added ('OK')	video/mp4	etag:%2264a8a9-66d1890e-9a9724a08914de92;;;%22	https://video.cosmos.studio/30ua_Congratulations.mp4	./cosmos.studio-copy/video.cosmos.studio/30ua_Congratulations.mp4	(from https://www.cosmos.studio/projects/30ua)
09:26:07	15100968/15100968	---M--	200	added ('OK')	video/mp4	etag:%22e66c28-66f278f3-4bfbd92f67160c6d;;;%22	https://video.cosmos.studio/%d0%9c%d1%83%d0%b7%d0%b8%d0%ba%d0%b0.mp4	./cosmos.studio-copy/video.cosmos.studio/%d0%9c%d1%83%d0%b7%d0%b8%d0%ba%d0%b0.mp4	(from https://www.cosmos.studio/projects/30ua)
09:26:22	1638810/1638810	---M--	200	added ('OK')	video/mp4	etag:%2219019a-66cc091c-bfde10406b49a837;;;%22	https://video.cosmos.studio/03_mobile.mp4	./cosmos.studio-copy/video.cosmos.studio/03_mobile.mp4	(from https://www.cosmos.studio/projects/crocs-club)
09:26:22	27475349/27475349	---M--	200	added ('OK')	video/mp4	etag:%221a33d95-66f1398f-4d37a1599f473a85;;;%22	https://video.cosmos.studio/Tourism.mp4	./cosmos.studio-copy/video.cosmos.studio/Tourism.mp4	(from https://www.cosmos.studio/projects/30ua)
09:26:39	1418625/1418625	---M--	200	added ('OK')	video/mp4	etag:%2215a581-66cc92c4-88a03ffb9adbecaa;;;%22	https://video.cosmos.studio/07_water_drop.mp4	./cosmos.studio-copy/video.cosmos.studio/07_water_drop.mp4	(from https://www.cosmos.studio/projects/crocs-club)
09:26:39	5046912/5046912	---M--	200	added ('OK')	video/mp4	etag:%224d0280-66cc0f27-db3e14253604f080;;;%22	https://video.cosmos.studio/04_crocs_divider.mp4	./cosmos.studio-copy/video.cosmos.studio/04_crocs_divider.mp4	(from https://www.cosmos.studio/projects/crocs-club)
09:26:39	12934171/12934171	---M--	200	added ('OK')	video/mp4	etag:%22c55c1b-66f27cbd-301df917ce005186;;;%22	https://video.cosmos.studio/02_site_with_music.mp4	./cosmos.studio-copy/video.cosmos.studio/02_site_with_music.mp4	(from https://www.cosmos.studio/projects/crocs-club)
09:26:39	2558183/2558183	---M--	200	added ('OK')	video/mp4	etag:%222708e7-66cc1254-1cb8b97dc0d609c6;;;%22	https://video.cosmos.studio/05_crocs_mouth.mp4	./cosmos.studio-copy/video.cosmos.studio/05_crocs_mouth.mp4	(from https://www.cosmos.studio/projects/crocs-club)
09:27:00	2173213/2173213	---M--	200	added ('OK')	video/mp4	etag:%2221291d-66cd5cfc-4e61f22d30cd7d26;;;%22	https://video.cosmos.studio/11_roadmap.mp4	./cosmos.studio-copy/video.cosmos.studio/11_roadmap.mp4	(from https://www.cosmos.studio/projects/crocs-club)
09:27:00	4092997/4092997	---M--	200	added ('OK')	video/mp4	etag:%223e7445-66cd588a-a05ba45caf8871c2;;;%22	https://video.cosmos.studio/09_cards.mp4	./cosmos.studio-copy/video.cosmos.studio/09_cards.mp4	(from https://www.cosmos.studio/projects/crocs-club)
09:27:01	3095823/3095823	---M--	200	added ('OK')	video/mp4	etag:%222f3d0f-66cd5e30-18f221948a7dee91;;;%22	https://video.cosmos.studio/12_sounds.mp4	./cosmos.studio-copy/video.cosmos.studio/12_sounds.mp4	(from https://www.cosmos.studio/projects/crocs-club)
09:27:02	5508975/5508975	---M--	200	added ('OK')	video/mp4	etag:%22540f6f-66cd5a7b-cf7f7c66edf16bd4;;;%22	https://video.cosmos.studio/10_grid.mp4	./cosmos.studio-copy/video.cosmos.studio/10_grid.mp4	(from https://www.cosmos.studio/projects/crocs-club)
09:27:10	1655215/1655215	---M--	200	added ('OK')	video/mp4	etag:%221941af-66bb1b10-4ac2611069b1e272;;;%22	https://video.cosmos.studio/the23_brandbook.mp4	./cosmos.studio-copy/video.cosmos.studio/the23_brandbook.mp4	(from https://www.cosmos.studio/projects/the-23)
09:27:10	1187602/1187602	---M--	200	added ('OK')	video/mp4	etag:%22121f12-66d68cb6-dd96c21329b62cd5;;;%22	https://video.cosmos.studio/All.mov.mp4	./cosmos.studio-copy/video.cosmos.studio/All.mov.mp4	(from https://www.cosmos.studio/projects/edcamp)
09:27:13	5879140/5879140	---M--	200	added ('OK')	video/mp4	etag:%2259b564-66f29327-7c402ee02bd1f4a;;;%22	https://video.cosmos.studio/the_23_intro.mp4	./cosmos.studio-copy/video.cosmos.studio/the_23_intro.mp4	(from https://www.cosmos.studio/projects/the-23)
09:27:18	2138729/2138729	---M--	200	added ('OK')	video/mp4	etag:%2220a269-66d68f48-d6ee4285a6c3c906;;;%22	https://video.cosmos.studio/Before-After.mp4	./cosmos.studio-copy/video.cosmos.studio/Before-After.mp4	(from https://www.cosmos.studio/projects/edcamp)
09:27:18	6836411/6836411	---M--	200	added ('OK')	video/mp4	etag:%226850bb-68a59e24-161cd74efead7e02;;;%22	https://video.cosmos.studio/Plarium_1_1.mp4	./cosmos.studio-copy/video.cosmos.studio/Plarium_1_1.mp4	(from https://www.cosmos.studio/projects/plarium)
09:27:38	2153018/2153018	---M--	200	added ('OK')	video/mp4	etag:%2220da3a-66d1a79e-fa0fb4d23c113618;;;%22	https://video.cosmos.studio/Design_Concept.mp4	./cosmos.studio-copy/video.cosmos.studio/Design_Concept.mp4	(from https://www.cosmos.studio/projects/zeuss)
09:27:39	6320771/6320771	---M--	200	added ('OK')	video/mp4	etag:%22607283-66d6a0d3-8a5ad5993ccbb775;;;%22	https://video.cosmos.studio/Details.mp4	./cosmos.studio-copy/video.cosmos.studio/Details.mp4	(from https://www.cosmos.studio/projects/edcamp)
09:27:39	7630463/7630463	---M--	200	added ('OK')	video/mp4	etag:%22746e7f-66f28dff-a15f0801901da71a;;;%22	https://video.cosmos.studio/Scroll%20(1440p%20with%2060fps).mp4	./cosmos.studio-copy/video.cosmos.studio/Scroll%20(1440p%20with%2060fps).mp4	(from https://www.cosmos.studio/projects/edcamp)
09:27:55	1420148/1420148	---M--	200	added ('OK')	video/mp4	etag:%2215ab74-66d55c30-3c350115f62ea17;;;%22	https://video.cosmos.studio/Behance-Zeuss.mp4	./cosmos.studio-copy/video.cosmos.studio/Behance-Zeuss.mp4	(from https://www.cosmos.studio/projects/zeuss)
09:27:58	8651980/8651980	---M--	200	added ('OK')	video/mp4	etag:%228404cc-66f28a71-3b1b73415a59f106;;;%22	https://video.cosmos.studio/Scroll.mp4	./cosmos.studio-copy/video.cosmos.studio/Scroll.mp4	(from https://www.cosmos.studio/projects/zeuss)
09:27:59	1903/1903	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-16ced18c698bf660;gz%22	https://video.cosmos.studio/robots.txt		(from https://www.cosmos.studio/)
09:28:47	6425/6425	---M--	502	error ('Bad%20Gateway')	text/html	date:Fri,%2028%20Aug%202026%2007:28:00%20GMT	https://www.cosmos.studio/+/	./cosmos.studio-copy/www.cosmos.studio/+/index.html	(from https://www.cosmos.studio/xa5e8du3i6ydNjQzNTRhMDhmZjRkZDE1YzI1MzkzNzJi/JMkMQJz3ujK6mJ-DmDiPmxGu5yA)
09:28:47	6425/6425	---M--	502	error ('Bad%20Gateway')	text/html	date:Fri,%2028%20Aug%202026%2007:28:00%20GMT	https://www.cosmos.studio/Edg/	./cosmos.studio-copy/www.cosmos.studio/Edg/index.html	(from https://www.cosmos.studio/xa5e8du3i6ydNjQzNTRhMDhmZjRkZDE1YzI1MzkzNzJi/JMkMQJz3ujK6mJ-DmDiPmxGu5yA)
09:28:55	8711952/8711952	---M--	200	added ('OK')	video/mp4	etag:%2284ef10-66f28c55-74018a96918f3832;;;%22	https://video.cosmos.studio/Photo_ZEUSS.mp4	./cosmos.studio-copy/video.cosmos.studio/Photo_ZEUSS.mp4	(from https://www.cosmos.studio/projects/zeuss)
09:29:36	6425/6425	---M--	502	error ('Bad%20Gateway')	text/html	date:Fri,%2028%20Aug%202026%2007:28:48%20GMT	https://www.cosmos.studio/EdgA/	./cosmos.studio-copy/www.cosmos.studio/EdgA/index.html	(from https://www.cosmos.studio/xa5e8du3i6ydNjQzNTRhMDhmZjRkZDE1YzI1MzkzNzJi/JMkMQJz3ujK6mJ-DmDiPmxGu5yA)
09:29:36	6425/6425	---M--	502	error ('Bad%20Gateway')	text/html	date:Fri,%2028%20Aug%202026%2007:28:48%20GMT	https://www.cosmos.studio/EdgiOS/	./cosmos.studio-copy/www.cosmos.studio/EdgiOS/index.html	(from https://www.cosmos.studio/xa5e8du3i6ydNjQzNTRhMDhmZjRkZDE1YzI1MzkzNzJi/JMkMQJz3ujK6mJ-DmDiPmxGu5yA)
09:29:43	6425/6425	---M--	502	error ('Bad%20Gateway')	text/html	date:Fri,%2028%20Aug%202026%2007:28:56%20GMT	https://www.cosmos.studio/analytics.js	./cosmos.studio-copy/www.cosmos.studio/analytics.html	(from https://www.cosmos.studio/xa5e8du3i6ydNjQzNTRhMDhmZjRkZDE1YzI1MzkzNzJi/JMkMQJz3ujK6mJ-DmDiPmxGu5yA)
09:30:24	6425/6425	---M--	502	error ('Bad%20Gateway')	text/html	date:Fri,%2028%20Aug%202026%2007:29:37%20GMT	https://www.cosmos.studio/_/service_worker/	./cosmos.studio-copy/www.cosmos.studio/_/service_worker/index.html	(from https://www.cosmos.studio/xa5e8du3i6ydNjQzNTRhMDhmZjRkZDE1YzI1MzkzNzJi/JMkMQJz3ujK6mJ-DmDiPmxGu5yA)
09:30:24	6425/6425	---M--	502	error ('Bad%20Gateway')	text/html	date:Fri,%2028%20Aug%202026%2007:29:37%20GMT	https://www.cosmos.studio/sw_iframe.html	./cosmos.studio-copy/www.cosmos.studio/sw_iframe.html	(from https://www.cosmos.studio/xa5e8du3i6ydNjQzNTRhMDhmZjRkZDE1YzI1MzkzNzJi/JMkMQJz3ujK6mJ-DmDiPmxGu5yA)
09:30:31	6425/6425	---M--	502	error ('Bad%20Gateway')	text/html	date:Fri,%2028%20Aug%202026%2007:29:44%20GMT	https://www.cosmos.studio/c	./cosmos.studio-copy/www.cosmos.studio/c.html	(from https://www.cosmos.studio/xa5e8du3i6ydNjQzNTRhMDhmZjRkZDE1YzI1MzkzNzJi/JMkMQJz3ujK6mJ-DmDiPmxGu5yA)
09:31:12	6425/6425	---M--	502	error ('Bad%20Gateway')	text/html	date:Fri,%2028%20Aug%202026%2007:30:25%20GMT	https://www.cosmos.studio/gtm.js	./cosmos.studio-copy/www.cosmos.studio/gtm.html	(from https://www.cosmos.studio/xa5e8du3i6ydNjQzNTRhMDhmZjRkZDE1YzI1MzkzNzJi/JMkMQJz3ujK6mJ-DmDiPmxGu5yA)
09:31:12	6425/6425	---M--	502	error ('Bad%20Gateway')	text/html	date:Fri,%2028%20Aug%202026%2007:30:25%20GMT	https://www.cosmos.studio/Mc	./cosmos.studio-copy/www.cosmos.studio/Mc.html	(from https://www.cosmos.studio/xa5e8du3i6ydNjQzNTRhMDhmZjRkZDE1YzI1MzkzNzJi/JMkMQJz3ujK6mJ-DmDiPmxGu5yA)
09:31:19	6425/6425	---M--	502	error ('Bad%20Gateway')	text/html	date:Fri,%2028%20Aug%202026%2007:30:32%20GMT	https://www.cosmos.studio/b.blockedURI	./cosmos.studio-copy/www.cosmos.studio/b.blockedURI.html	(from https://www.cosmos.studio/xa5e8du3i6ydNjQzNTRhMDhmZjRkZDE1YzI1MzkzNzJi/JMkMQJz3ujK6mJ-DmDiPmxGu5yA)
09:31:36	33399268/33399268	---M--	200	added ('OK')	video/mp4	etag:%221fda1e4-66f26ee7-74b933f157f1920b;;;%22	https://video.cosmos.studio/Mobile_First.mp4	./cosmos.studio-copy/video.cosmos.studio/Mobile_First.mp4	(from https://www.cosmos.studio/projects/zeuss)
09:31:36	6425/6425	---M--	502	error ('Bad%20Gateway')	text/html	date:Fri,%2028%20Aug%202026%2007:31:13%20GMT	https://www.cosmos.studio/embed/	./cosmos.studio-copy/www.cosmos.studio/embed/index.html	(from https://www.cosmos.studio/xa5e8du3i6ydNjQzNTRhMDhmZjRkZDE1YzI1MzkzNzJi/JMkMQJz3ujK6mJ-DmDiPmxGu5yA)
09:31:36	6425/6425	---M--	502	error ('Bad%20Gateway')	text/html	date:Fri,%2028%20Aug%202026%2007:31:13%20GMT	https://www.cosmos.studio/a	./cosmos.studio-copy/www.cosmos.studio/a.html	(from https://www.cosmos.studio/xa5e8du3i6ydNjQzNTRhMDhmZjRkZDE1YzI1MzkzNzJi/JMkMQJz3ujK6mJ-DmDiPmxGu5yA)
09:31:36	6425/6425	---M--	502	error ('Bad%20Gateway')	text/html	date:Fri,%2028%20Aug%202026%2007:31:20%20GMT	https://www.cosmos.studio/e.path,w.location.origin	./cosmos.studio-copy/www.cosmos.studio/e.path,w.location.origin.html	(from https://www.cosmos.studio/xa5e8du3i6ydNjQzNTRhMDhmZjRkZDE1YzI1MzkzNzJi/JMkMQJz3ujK6mJ-DmDiPmxGu5yA)
09:31:39	1663959/1663959	---M--	200	added ('OK')	video/mp4	etag:%221963d7-693c0e34-271f7f5ddbc59a41;;;%22	https://video.cosmos.studio/Sportfaction_1.mp4	./cosmos.studio-copy/video.cosmos.studio/Sportfaction_1.mp4	(from https://www.cosmos.studio/projects/sportfaction)
09:31:39	277429/277429	---M--	200	added ('OK')	video/mp4	etag:%2243bb5-693c1056-8eda9db29a4bb8e5;;;%22	https://video.cosmos.studio/Sportfaction_3.mp4	./cosmos.studio-copy/video.cosmos.studio/Sportfaction_3.mp4	(from https://www.cosmos.studio/projects/sportfaction)
09:31:48	707410/707410	---M--	200	added ('OK')	video/mp4	etag:%22acb52-69400267-fc94f162b8ef82fd;;;%22	https://video.cosmos.studio/Sportfaction_5.mp4	./cosmos.studio-copy/video.cosmos.studio/Sportfaction_5.mp4	(from https://www.cosmos.studio/projects/sportfaction)
